Player_Name,Team,Number,Position,Salary,Height,Weight,Birthdate,Age,Experience,College,City,State,Race
"Scruggs, Greg",SEA,98,DE,537358,75,284,8/17/1990,23,2,Louisville,"Cincinnati, OH",ohio,Black
"Searcy, Da'Norris",BUF,25,S,631106,71,216,11/16/1988,25,3,North Carolina,"Decatur, GA",georgia,Black
"Selvie, George",DAL,91,DE,,76,270,3/6/1987,26,4,South Florida,"Pensacola, FL",florida,Black
"Sendejo, Andrew",MIN,34,S,630000,73,200,9/9/1987,26,3,Rice,"San Antonio, TX",texas,Hispanic
"Sendlein, Lyle",ARI,63,C,3250000,75,308,3/16/1984,29,7,Texas,"Edina, MN",minnesota,White
"Senn, Jordan",CAR,57,LB,780000,71,225,6/11/1984,29,6,Portland State,"Beaverton, OR",oregon,White
"Sensabaugh, Coty",TEN,24,CB,633023,71,189,11/15/1988,25,2,Clemson,"Kingsport, TN",tennessee,Black
"Sharpton, Darryl",HOU,51,LB,618735,71,231,1/1/1988,25,4,Miami (Fla.),"El Portal, FL",florida,Black
"Shaughnessy, Matt",ARI,91,DE,1000000,77,285,9/23/1986,27,5,Wisconsin,"Norwich, CT",connecticut,Black
"Shaw, Jarrod",CLE,74,OL,435000,75,316,1/7/1988,25,2,Tennessee,,,Black
"Sheard, Jabaal",CLE,97,LB,1272563,74,255,5/10/1989,24,3,Pittsburgh,"Fort Lauderdale, FL",florida,Black
"Shelby, Derrick",MIA,79,DE,483333,74,280,3/4/1989,24,2,Utah,"Houston, TX",texas,Black
"Sheppard, Kelvin",IND,59,LB,511842,74,256,1/2/1988,25,3,LSU,"Atlanta, GA",georgia,Black
"Sherels, Marcus",MIN,35,CB,555000,70,175,9/30/1987,26,3,Minnesota,"Rochester, MN",minnesota,Black
"Sherman, Anthony",KC,42,FB,561725,70,242,12/11/1988,25,3,Connecticut,"North Atteboro, MA",massachusetts,White
"Sherman, Richard",SEA,25,CB,555606,75,195,3/30/1988,25,3,Stanford,"Compton, CA",california,Black
"Sherrod, Derek",GB,78,OL,1650501,77,321,4/23/1989,24,3,Mississippi State,"Chula Vista, CA",california,Black
"Shields, Sam",GB,37,CB,2023000,71,184,12/8/1987,26,4,Miami (Fla.),"Sarasota, FL",florida,Black
"Shipley, A.Q.",BAL,68,C,480000,73,309,5/22/1986,27,3,Penn State,"Beaver, PA",pennsylvania,White
"Shipley, Jordan",JAC,16,WR,657500,72,188,12/23/1985,28,4,Texas,"Temple, TX",texas,White
"Short, Kawann",CAR,68,DL,1157536,75,310,2/2/1989,24,0,Purdue,,,Black
"Shorts, Cecil",JAC,84,WR,668037,72,202,12/22/1987,26,3,Mount Union,"Kent, OH",ohio,Black
"Sidbury, Lawrence",IND,52,LB,780000,75,269,2/6/1986,27,5,Richmond,"Cheltenham, MD",maryland,Black
"Silatolu, Amini",CAR,61,OL,1234276,76,315,9/16/1988,25,2,Midwestern State,"Redwood City, CA",california,Asian/Pacific Islander
"Silvestro, Alex",BAL,49,DE,405000,75,260,11/15/1988,25,1,Rutgers,"Gibbstown, NJ",new jersey,White
"Simms, Matt",NYJ,5,QB,405000,75,210,9/27/1988,25,0,Tennessee,,,White
"Simon, John",BAL,47,LB,636413,73,257,10/14/1990,23,0,Ohio State,,,White
"Simon, Tharold",SEA,34,CB,591725,74,202,3/6/1991,22,0,LSU,"Eunice, LA",louisiana,Black
"Simpson, Jerome",MIN,81,WR,2100000,74,190,2/4/1986,27,6,Coastal Carolina,"Reidsville, NC",north carolina,Black
"Sims, Ernie",DAL,59,LB,715000,72,233,12/23/1984,29,8,Florida State,"Tallahassee, FL",florida,Black
"Sims, Eugene",STL,97,DE,473466,78,265,3/18/1986,27,4,West Texas A&M,"Mt. Olive, MS",mississippi,Black
"Sims, Pat",OAK,90,DL,1500000,74,310,11/29/1985,28,6,Auburn,"Fort Lauderdale, FL",florida,Black
"Sims, Rob",DET,67,OL,1610200,75,312,12/6/1983,30,8,Ohio State,"Macedonia, OH",ohio,Black
"Sitton, Josh",GB,71,OL,5825000,75,318,6/16/1986,27,6,Central Florida,"Jacksonville, FL",florida,White
"Skrine, Buster",CLE,22,CB,560500,69,185,4/26/1989,24,3,Tennessee-Chattanooga,"Decature, GA",georgia,Black
"Skuta, Dan",SF,51,LB,1500000,74,250,4/21/1986,27,5,Grand Valley State,"Burton, MI",michigan,White
"Slater, Matthew",NE,18,WR,1800000,72,210,9/9/1985,28,6,UCLA,"Baldwin Park, CA",california,Black
"Slauson, Matt",CHI,68,OL,815000,77,315,2/18/1986,27,5,Nebraska,"Sweet Home, OR",oregon,White
"Slay, Darius",DET,30,CB,1322326,72,192,1/1/1991,22,0,Mississippi State,,,Black
"Smelley, Brad",CLE,47,TE,435000,74,235,4/20/1989,24,1,Alabama,"Tuscaloosa, AL",alabama,White
"Smith, Aldon",SF,99,LB,3595999,76,258,9/25/1989,24,3,Missouri,"Greenwood, MS",mississippi,Black
"Smith, Alex",CIN,81,TE,905000,76,250,5/22/1982,31,9,Stanford,"Denver, CO",colorado,Black
"Smith, Alex",KC,11,QB,8000000,76,217,5/7/1984,29,8,Utah,"Seattle, WA",washington,White
"Smith, Alfonso",ARI,29,RB,555000,73,209,1/23/1987,26,4,Kentucky,"San Bernardino, CA",california,Black
"Smith, Andre",CIN,71,OL,6033333,76,335,1/25/1987,26,5,Alabama,"Birmingham, AL",alabama,Black
"Smith, Andre",DAL,87,TE,525000,77,270,9/26/1988,25,1,Virginia Tech,"Savannah, GA",georgia,Black
"Smith, Antone",ATL,39,RB,712500,69,192,9/17/1985,28,4,Florida State,"Pahokee, FL",florida,Black
"Smith, Antonio",HOU,94,DE,7100000,76,289,10/21/1981,32,9,Oklahoma State,"Oklahoma City, OK",oklahoma,Black
"Smith, Armond",CAR,36,RB,555000,69,195,5/7/1986,27,2,Union College (KY),"Los Angeles, CA",california,Black
"Smith, Brad",BUF,16,WR,3687500,74,213,12/12/1983,30,8,Missouri,"Youngstown, OH",ohio,Black
"Smith, Drew",BUF,40,RB,,74,225,4/12/1990,23,0,Albany,,,Black
"Smith, Geno",NYJ,7,QB,1254901,75,221,10/10/1990,23,0,West Virginia,,,Black
"Smith, Harrison",MIN,22,S,1784637,74,214,2/2/1989,24,2,Notre Dame,"Augusta, GA",georgia,White
"Smith, Jimmy",BAL,22,CB,1865425,74,200,7/26/1988,25,3,Colorado,"San Diego, CA",california,Black
"Smith, Justin",SF,94,DE,5566667,76,285,9/30/1979,34,13,Missouri,"Jefferson City, MO",missouri,White
"Smith, Lee",BUF,85,TE,574571,78,265,11/21/1987,26,3,Marshall,"Powell, TN",tennessee,White
"Smith, Malcolm",SEA,53,LB,521475,72,226,7/5/1989,24,3,USC,"Woodland Hills, CA",california,Black
"Smith, Quanterus",DEN,69,DE,588000,77,255,11/26/1989,24,0,Western Kentucky,"Decatur, GA",georgia,Black
"Smith, Sean",KC,27,CB,5500000,75,218,7/14/1987,26,5,Utah,"Pasadena, CA",california,Black
"Smith, Shelley",STL,66,OL,473518,76,297,5/21/1987,26,4,Colorado State,"Phoenix, AZ",arizona,White
"Smith, Steve",CAR,89,WR,9437500,69,185,5/12/1979,34,13,Utah,"Los Angeles, CA",california,Black
"Smith, Torrey",BAL,82,WR,847308,72,205,1/26/1989,24,3,Maryland,"Richmond, VA",virginia,Black
"Smith, Tyron",DAL,77,OL,3124025,77,318,12/12/1990,23,3,USC,"Los Angeles, CA",california,Black
"Smith, Wade",HOU,74,OL,3000000,76,301,4/26/1981,32,11,Memphis,"Dallas, TX",texas,Black
"Smith, Will",NO,91,LB,3500000,75,282,7/4/1981,32,10,Ohio State,"Queens, NY",new york,Black
"Snee, Chris",NYG,76,OL,7250000,75,305,1/18/1982,31,10,Boston College,"Edison, NJ",new jersey,White
"Snelling, Jason",ATL,44,FB,1333333,71,234,12/29/1983,29,7,Virginia,"Toms River, NJ",new jersey,Black
"Snyder, Adam",SF,68,OL,1225000,78,325,1/30/1982,31,9,Oregon,"Fullerton, CA",california,White
"Solder, Nate",NE,77,OL,2135123,80,320,4/12/1988,25,3,Colorado,"Denver, CO",colorado,White
"Soliai, Paul",MIA,96,DL,6000000,76,340,12/30/1983,29,7,Utah,"Santa Ana, CA",california,Asian/Pacific Islander
"Sopoaga, Isaac",PHI,97,NT,3666667,74,330,9/4/1981,32,10,Hawaii,"Pago Pago, American Samoa",American Samoa,Asian/Pacific Islander
"Sorensen, Brad",SD,4,QB,535000,77,230,3/13/1988,25,0,Southern Utah,,,White
"Spadola, Ryan",NYJ,85,WR,,75,200,2/15/1991,22,0,Lehigh,,new jersey,White
"Spaeth, Matt",PIT,87,TE,1000000,79,260,11/24/1983,30,7,Minnesota,"St. Michael, MN",minnesota,White
"Spears, Marcus",BAL,96,DE,1375000,76,315,3/8/1983,30,9,LSU,"Baton Rouge, LA",louisiana,Black
"Spears, Quinton",IND,58,LB,525000,76,230,5/11/1988,25,2,Prairie View A&M,"Huntsville, TX",texas,Black
"Spence, Akeem",TB,97,DL,611924,73,307,11/29/1991,22,0,Illinois,,,Black
"Spencer, Anthony",DAL,93,DE,10627200,75,262,1/23/1984,29,7,Purdue,"Fort Wayne, IN",indiana,Black
"Spencer, Chris",TEN,60,OL,905000,75,309,3/28/1982,31,9,Mississippi,"Madison, MS",mississippi,Black
"Sperry, Kory",ARI,83,TE,665000,77,265,4/10/1985,28,5,Colorado State,"Pueblo, CO",colorado,White
"Spikes, Brandon",NE,55,LB,800000,74,255,9/3/1987,26,4,Florida,"Shelby, NC",north carolina,Black
"Spiller, C.J.",BUF,28,RB,3590208,71,200,8/5/1987,26,4,Clemson,"Lake Butler, FL",florida,Black
"Spillman, C.J.",SF,27,S,1400000,72,199,5/6/1986,27,5,Marshall,"Louisville, KY",kentucky,Black
"Sproles, Darren",NO,43,RB,588613,66,190,6/20/1983,30,9,Kansas State,"Waterloo, IA",iowa,Black
"Spurlock, Micheal",DET,15,WR,780000,71,210,1/31/1983,30,7,Mississippi,"Indianola, MS",mississippi,Black
"Stacy, Zac",STL,30,RB,584125,68,216,4/9/1991,22,0,Vanderbilt,,,Black
"Stafford, Daimion",TEN,39,S,551474,73,205,2/18/1991,22,0,Nebraska,,,Black
"Stafford, Matthew",DET,9,QB,15300000,75,232,2/7/1988,25,5,Georgia,"Tampa, FL",florida,White
"Staley, Joe",SF,74,OL,4686667,77,315,8/30/1984,29,7,Central Michigan,"Rockford, MI",michigan,White
"Stanford, R.J.",MIA,25,CB,630000,70,190,5/6/1988,25,3,Utah,"Lancaster, CA",california,Black
"Stanton, Drew",ARI,5,QB,2733333,75,243,5/7/1984,29,7,Michigan State,"Okemos, MI",michigan,White
"Starks, James",GB,44,RB,510075,74,218,2/25/1986,27,4,Buffalo,"Niagara Falls, NY",new york,Black
"Starks, Randy",MIA,94,DL,8450000,75,305,12/14/1983,30,10,Maryland,"Petersburg, VA",virginia,Black
"Steltz, Craig",CHI,20,S,820000,73,210,5/7/1986,27,6,LSU,"Metairie, LA",louisiana,White
"Stephens-Howling, LaRod",PIT,34,RB,780000,67,185,4/26/1987,26,5,Pittsburgh,"Johnstown, PA",pennsylvania,Black
"Stephenson, Donald",KC,79,OL,684375,78,312,9/30/1988,25,2,Oklahoma,"Kansas City, MO",missouri,Black
"Stevens, Craig",TEN,88,TE,3600000,75,268,9/1/1984,29,6,California,"San Pedro, CA",california,White
"Steward, Phillip",STL,,LB,498333,73,235,9/7/1990,23,0,Houston,"Houston, TX",texas,Black
"Stewart, Darian",STL,20,S,1000000,71,214,8/4/1988,25,4,South Carolina,"Huntsville, AL",alabama,Black
"Stewart, David",TEN,76,OL,5557143,79,315,8/28/1982,31,9,Mississippi State,"Decatur, GA",georgia,White
"Stewart, Jeremy",OAK,32,FB,480000,71,215,2/17/1989,24,2,Stanford,"Baton Rouge, LA",louisiana,Black
"Stewart, Jonathan",CAR,28,RB,6379375,70,235,3/21/1987,26,6,Oregon,"Fort Lewis, WA",washington,Black
"Stewart, Jonathan",STL,59,LB,498333,75,242,11/23/1990,23,0,Texas A&M,,,Black
"Still, Devon",CIN,75,DL,942101,77,320,7/11/1989,24,2,Penn State,"Camden, NJ",new jersey,Black
"Stills, Kenny",NO,84,WR,1916667,72,194,4/22/1992,21,0,Oklahoma,"Encinitas, CA",california,Black
"Stingily, Byron",TEN,68,OL,537625,77,313,9/9/1988,25,3,Louisville,"Chicago, IL",illinois,Black
"Stocker, Luke",TB,88,TE,449568,77,253,7/17/1988,25,3,Tennessee,"Lexington, KY",kentucky,White
"Streater, Rod",OAK,80,WR,483333,75,200,2/9/1988,25,2,Temple,"Burlington, NJ",new jersey,Black
"Strief, Zach",NO,64,OL,,79,320,9/22/1983,30,8,Northwestern,"Cincinnati, OH",ohio,White
"Stuckey, Darrell",SD,25,S,2000000,71,212,6/16/1987,26,4,Kansas,"Kansas City, KS",kansas,Black
"Stupar, Nathan",SF,45,LB,450000,74,240,3/14/1988,25,1,Penn State,,,White
"Sturgis, Caleb",MIA,9,K,576140,69,190,8/9/1989,24,0,Florida,"St. Augustine, FL",florida,White
"Succop, Ryan",KC,6,K,2413333,74,218,9/19/1986,27,5,South Carolina,"Pittsburgh, PA",pennsylvania,White
"Sudfeld, Zach",NE,44,TE,499000,79,225,4/17/1989,24,0,nevada,"Santa Cruz, CA",california,White
"Suggs, Terrell",BAL,55,LB,10416667,75,260,10/11/1982,31,11,Arizona State,"Minneapolis, MN",minnesota,Black
"Suh, Ndamukong",DET,90,DL,13078941,76,307,1/6/1987,26,4,Nebraska,"Portland, OR",oregon,Black
"Suisham, Shaun",PIT,6,K,1575000,72,200,12/29/1981,31,9,Bowling Green State,"Wallaceburg, Ontario",Ontario,White
"Sullivan, John",MIN,65,C,4266667,76,301,8/8/1985,28,6,Notre Dame,"Mount Kisco, NY",new york,White
"Summers, Frank",BUF,38,RB,480000,69,248,9/6/1985,28,1,nevada-Las Vegas,"Oakland, CA",california,Black
"Sundberg, Nick",WAS,57,LS,1000000,72,251,7/29/1987,26,4,California,"Phoenix, AZ",arizona,White
"Svitek, Will",NE,74,OL,1000000,78,308,1/8/1982,31,8,Stanford,"Prague, Czech Republic",Czech Republic,White
"Swearinger, D.J.",HOU,38,S,872825,70,217,9/1/1991,22,0,South Carolina,,,Black
"Sweeting, Rod",NO,38,CB,450000,72,187,9/28/1990,23,0,Georgia Tech,"Miami, FL",florida,Black
"Sweezy, J.R.",SEA,64,OL,539212,77,298,4/8/1989,24,2,North Carolina State,"Mooresville, NC",north carolina,White
"Szczerba, Andrew",ATL,85,TE,450000,78,256,7/16/1988,25,1,Penn State,"Wilmington, DE",delaware,White
"Talib, Aqib",NE,31,CB,4860000,73,205,2/13/1986,27,6,Kansas,"Cleveland, OH",ohio,Black
"Talley, Ronald",ARI,96,DE,555000,75,286,2/21/1986,27,3,Delaware,"Detroit, MI",michigan,Black
"Tamme, Jacob",DEN,84,TE,3000000,75,230,3/15/1985,28,6,Kentucky,"Lexington, KY",kentucky,White
"Tandy, Keith",TB,37,S,555150,70,205,2/12/1989,24,2,West Virginia,"Hopkinsville, KY",kentucky,Black
"Tannehill, Ryan",MIA,17,QB,3167128,76,222,7/27/1988,25,2,Texas A&M,"Lubbock, TX",texas,White
"Tanner, Andy",NO,14,WR,,72,183,5/16/1988,25,1,Midwestern State,,,White
"Tanner, Phillip",DAL,34,RB,465500,70,208,8/8/1988,25,3,Middle Tennessee State,"Dallas, TX",texas,Black
"Tapp, Darryl",WAS,54,LB,865000,73,270,9/13/1984,29,8,Virginia Tech,"Portsmouth, VA",virginia,Black
"Tate, Ben",HOU,44,RB,842500,71,214,8/21/1988,25,4,Auburn,"Woodbridge, VA",virginia,Black
"Tate, Brandon",CIN,19,WR,966000,73,195,10/5/1987,26,5,North Carolina,"Burlington, NC",north carolina,Black
"Tate, Golden",SEA,81,WR,815375,70,202,8/2/1988,25,4,Notre Dame,"Nashville, TN",tennessee,Asian/Pacific Islander
"Ta'ufo'ou, Will",JAC,45,RB,435000,71,247,6/19/1986,27,2,California,"Redwood City, CA",california,Black
"Taylor, Brandon",SD,28,S,,71,205,1/29/1990,23,2,LSU,"Bogalusa, LA",louisiana,Black
"Taylor, Cooper",NYG,30,S,586813,76,228,4/4/1990,23,0,Richmond,"Atlanta, GA",georgia,White
"Taylor, Devin",DET,92,DE,615146,79,267,11/15/1989,24,0,South Carolina,,,Black
"Taylor, Ike",PIT,24,CB,7000000,74,195,5/5/1980,33,11,Louisiana-Lafayette,"New Orleans, LA",louisiana,Black
"Taylor, Jamar",MIA,22,CB,909603,70,195,9/29/1990,23,0,Boise State,,,Black
"Taylor, Lane",GB,65,OL,497333,75,324,11/22/1989,24,0,Oklahoma State,"Arlington, TX",texas,Mixed
"Taylor, Phillip",CLE,98,DL,2023313,75,335,4/7/1988,25,3,Baylor,"Clinton, MD",maryland,Black
"Taylor, Ryan",GB,82,TE,524794,75,254,11/16/1987,26,3,North Carolina,"Winston-Salem, NC",north carolina,White
"Taylor, Stepfan",ARI,30,RB,591725,69,216,6/9/1991,22,0,Stanford,,,Black
"Taylor, Tyrod",BAL,2,QB,536327,73,215,8/3/1989,24,3,Virginia Tech,"Hampton, VA",virginia,Black
"Te'o, Manti",SD,50,LB,685969,73,241,1/26/1991,22,0,Notre Dame,"Laie, HI",hawaii,Asian/Pacific Islander
"Te'o-Nesheim, Daniel",TB,50,DE,1323000,75,263,6/12/1987,26,4,Washington,"Pago Pago, American Samoa",American Samoa,Asian/Pacific Islander
"Thigpen, Marcus",MIA,34,RB,482500,69,195,5/15/1986,27,2,Indiana,"Detroit, MI",michigan,Black
"Thomas, Cam",SD,93,NT,1293105,76,330,12/12/1986,27,4,North Carolina,"Eagle Springs, NC",north carolina,Black
"Thomas, Dallas",MIA,70,OL,737790,77,315,10/30/1989,24,0,Tennessee,,,Black
"Thomas, Daniel",MIA,33,RB,807500,73,235,10/29/1987,26,3,Kansas State,"Hillard, FL",florida,Black
"Thomas, Demaryius",DEN,88,WR,2830100,75,229,12/25/1987,25,4,Georgia Tech,"Montrose, GA",georgia,Black
"Thomas, Donald",IND,66,OL,3500000,76,306,9/25/1985,28,6,Connecticut,"New Haven, CT",connecticut,Black
"Thomas, Earl",SEA,29,S,4220000,70,202,5/7/1989,24,4,Texas,"Orange, TX",texas,Black
"Thomas, Joe",CLE,73,OL,10062500,78,312,12/4/1984,29,7,Wisconsin,"Brookfield, WI",wisconsin,White
"Thomas, Josh",CAR,22,CB,569450,71,190,5/3/1989,24,3,Buffalo,"Cedar Hill, TX",texas,Black
"Thomas, Julius",DEN,80,TE,605000,77,250,6/27/1988,25,3,Portland State,"Stockton, CA",california,Black
"Thomas, Pierre",NO,23,RB,2800000,71,215,12/18/1984,29,7,Illinois,"Chicago, IL",illinois,Black
"Thomas, Shamarko",PIT,29,S,653288,69,217,2/23/1990,23,0,Syracuse,,virginia,Black
"Thomas, Terrell",NYG,24,CB,700000,72,191,1/8/1985,28,6,USC,"Los Angeles, CA",california,Black
"Thompkins, Kenbrell",NE,85,WR,495833,73,190,7/29/1988,25,0,Cincinnati,,,Black
"Thompson, Brandon",CIN,98,DL,659050,74,325,10/19/1989,24,2,Clemson,"Thomasville, GA",georgia,Black
"Thompson, Chis",WAS,35,RB,586250,68,187,10/20/1990,23,0,,,,Black
"Thompson, Christian",BAL,33,S,600146,72,211,6/14/1990,23,2,South Carolina State,"Melbourne, FL",florida,Black
"Thompson, Deonte",BAL,83,WR,481333,72,203,2/14/1989,24,2,Florida,"Belle Glade, FL",florida,Black
"Thompson, Taylor",TEN,84,TE,574500,78,280,10/19/1989,24,2,Southern Methodist,"Plano, TX",texas,White
"Thornton, Cedric",PHI,72,DL,465000,76,309,6/21/1988,25,2,Southern Arkansas,"Star City, AR",arkansas,Black
"Thornton, Hugh",IND,69,OL,676345,75,334,6/28/1991,22,0,Illinois,,,Black
"Thurmond, Walter",SEA,28,CB,573375,71,190,8/12/1987,26,4,Oregon,"Los Angeles, CA",california,Black
"Tillman, Charles",CHI,33,CB,5928571,74,198,2/23/1981,32,11,Louisiana-Lafayette,"Chicago, IL",illinois,Black
"Timmons, Lawrence",PIT,94,LB,8333333,73,234,5/14/1986,27,7,Florida State,"Florence, SC",south carolina,Black
"Tinker, Carson",JAC,46,LS,,72,233,11/15/1989,24,0,Alabama,,,White
"Tobin, Matt",PHI,64,OL,,78,303,6/5/1990,23,0,Iowa,,,White
"Todman, Jordan",JAC,30,RB,510000,70,198,2/24/1990,23,1,Connecticut,"Bedford, MA",massachusetts,Black
"Toilolo, Levine",ATL,80,TE,615146,80,265,7/31/1991,22,0,Stanford,"San Diego, CA",california,Asian/Pacific Islander
"Tolbert, Mike",CAR,35,FB,2725000,69,245,11/23/1985,28,6,Coastal Carolina,"Carrollton, GA",georgia,Black
"Toler, Greg",IND,28,CB,5000000,72,190,1/2/1985,28,5,St. Paul's (VA),"Washington, DC",DC,Black
"Toomer, Korey",SEA,59,LB,495000,74,234,12/9/1988,25,2,Idaho,,,Black
"Toon, Nick",NO,88,WR,626903,75,218,11/4/1988,25,1,Wisconsin,"Middleton, WI",wisconsin,Black
"Toribio, Anthony",KC,98,DL,510000,73,315,3/1/1985,28,3,Carson-Newman,"Miami, FL",florida,Black
"Trattou, Justin",NYG,69,DE,480000,76,255,8/28/1988,25,3,Florida,"Maywood, NJ",new jersey,White
"Trawick, Brynden",BAL,28,CB,495667,74,215,10/23/1989,24,0,Troy,,,Black
"Tretter, J.C.",GB,73,TE,643977,76,307,2/12/1991,22,0,Cornell,,,White
"Trevathan, Danny",DEN,59,LB,551018,73,240,3/24/1990,23,2,Kentucky,"Youngstown, OH",ohio,Black
"Troutman, Johnnie",SD,63,OL,495325,76,330,11/11/1987,26,1,Penn State,"Trenton, NJ",new jersey,Black
"Trufant, Desmond",ATL,21,CB,2041188,72,190,9/10/1991,22,0,Washington,,,Black
"Trufant, Isaiah",NYJ,35,CB,,68,170,12/9/1982,31,3,Eastern Washington,"Tacoma, WA",washington,Black
"Trusnik, Jason",MIA,93,LB,1190000,76,252,6/6/1984,29,7,Ohio Northern,"Cleveland, OH",ohio,White
"Tuck, Justin",NYG,91,DE,6000000,77,268,3/29/1983,30,9,Notre Dame,"Kellyton, AL",alabama,Black
"Tucker, Justin",BAL,9,K,480000,72,180,11/21/1989,24,2,Texas,"Houston, TX",texas,White
"Tucker, Matthew",PHI,39,RB,,73,227,5/24/1991,22,0,Texas Christian,,,Black
"Tuel, Jeff",BUF,8,QB,495000,75,221,2/12/1991,22,0,Washington State,"Boca Raton, FL",florida,White
"Tuggle, Justin",HOU,47,LB,,75,247,1/4/1990,23,0,Kansas State,,,Black
"Tukuafu, Will",SF,48,DL,510000,76,293,1/3/1984,29,3,Oregon,"Salt Lake City, UT",utah,Asian/Pacific Islander
"Tulloch, Stephen",DET,55,LB,5100000,71,240,1/1/1985,28,8,North Carolina State,"Miami, FL",florida,Black
"Turbin, Robert",SEA,22,RB,639114,70,222,12/2/1989,24,2,Utah State,"Oakland, CA",california,Asian/Pacific Islander
"Turner, Robert",TEN,58,OL,1500000,76,308,8/20/1984,29,6,New Mexico,"Austin, TX",texas,White
"Tweedy, Alonzo",NYG,44,S,497500,74,193,7/27/1989,24,0,Virginia Tech,"Kellyton, AL",alabama,Black
"Tyson, DeAngelo",BAL,93,DE,536898,74,315,4/12/1989,24,2,Georgia,"Savannah, GA",georgia,Black
"Umenyiora, Osi",ATL,90,DE,4250000,75,255,11/16/1981,32,11,Troy,"London, England",England,Black
"Underwood, Tiquan",TB,11,WR,665000,73,183,2/17/1987,26,5,Rutgers,"New Brunswick, NJ",new jersey,Black
"Unger, Max",SEA,60,C,5100000,77,305,4/14/1986,27,5,Oregon,"Kailua Kona, HI",hawaii,White
"Unrein, Mitch",DEN,96,DL,555000,76,306,3/25/1987,26,3,Wyoming,"Eaton, CO",colorado,White
"Upshaw, Courtney",BAL,91,LB,1324069,74,272,12/13/1989,24,2,Alabama,"Eufaula, AL",alabama,Black
"Urbik, Kraig",BUF,60,OL,3375000,77,324,9/23/1985,28,5,Wisconsin,"Chicago, IL",illinois,White
"Vaccaro, Kenny",NO,32,S,2356178,73,214,2/15/1991,22,0,Texas,"Brownwood, TX",texas,Mixed
"Vallos, Steve",DEN,66,OL,715000,75,310,12/28/1983,29,7,Wake Forest,"Youngstown, OH",ohio,White
"Van Roten, Greg",GB,64,OL,480000,75,303,2/26/1990,23,2,Pennsylvania,"Brooklyn, NY",new york,White
"Vandervelde, Julian",PHI,61,OL,525000,74,300,10/7/1987,26,2,Iowa,"Fresno, CA",california,White
"Vasquez, Louis",DEN,65,OL,5875000,77,335,4/11/1987,26,5,Texas Tech,"Corsicana, TX",texas,Hispanic
"Vaughan, Josh",ATL,30,RB,600000,72,225,12/3/1986,27,3,Richmond,"Portsmouth, VA",virginia,Black
"Vaughn, Cassius",IND,32,CB,1323000,71,199,11/3/1987,26,4,Mississippi,"Memphis, TN",tennessee,Black
"Veldheer, Jared",OAK,68,OL,671250,80,321,6/14/1987,26,4,Hillsdale,"Grand Rapids, MI",michigan,White
"Vellano, Joe",NE,64,DL,495000,74,285,10/30/1988,25,0,Maryland,,,Hispanic
"Ventrone, Raymond",SF,41,S,867500,70,200,10/21/1982,31,8,Villanova,"Pittsburgh, PA",pennsylvania,White
"Vereen, Shane",NE,34,RB,865288,70,205,5/2/1989,24,3,California,"Valencia, CA",california,Mixed
"Verner, Alterraun",TEN,20,CB,579285,70,187,12/13/1988,25,4,UCLA,"Orange, CA",california,Black
"Vernon, Olivier",MIA,50,DE,712020,74,268,10/7/1990,23,2,Miami (Fla.),"Miami, FL",florida,Black
"Vick, Michael",PHI,7,QB,7000000,72,215,6/26/1980,33,12,Virginia Tech,"Newport News, VA",virginia,Black
"Vickerson, Kevin",DEN,99,DL,2500000,77,328,1/8/1983,30,8,Michigan State,"Detroit, MI",michigan,Black
"Vilma, Jonathan",NO,51,LB,4650000,73,230,4/16/1982,31,10,Miami (Fla.),"Coral Gables, FL",florida,Black
"Vinatieri, Adam",IND,4,K,3066667,72,208,12/28/1972,40,18,South Dakota State,"Yankton, SD",south dakota,White
"Vollmer, Sebastian",NE,76,OL,4187500,80,320,7/10/1984,29,5,Houston,"Dusseldorf, Germany",Germany,White
"Waddle, LaAdrian",DET,66,OL,498333,78,321,7/21/1991,22,0,Texas Tech,"College Station, TX",texas,Black
"Wagner, Bobby",SEA,54,LB,1076950,72,241,6/27/1990,23,2,Utah State,"Los Angeles, CA",california,Black
"Wagner, Ricky",BAL,71,OL,576140,78,310,10/21/1989,24,0,Wisconsin,"West Allis, WI",wisconsin,White
"Wake, Cameron",MIA,91,DE,6640000,75,258,1/30/1982,31,5,Penn State,"Beltsville, MD",maryland,Black
"Walden, Erik",IND,93,LB,4000000,74,250,8/21/1985,28,6,Middle Tennessee State,"Dublin, GA",georgia,Black
"Walker, Delanie",TEN,82,TE,4337500,72,242,8/12/1984,29,8,Central Missouri State,"Pomona, CA",california,Black
"Walker, Tyrunn",NO,75,DE,480000,75,294,3/18/1990,23,2,Tulsa,,,Black
"Walker, Vance",OAK,98,DL,2000000,74,305,4/26/1987,26,5,Georgia Tech,"Cincinnati, OH",ohio,Black
"Wallace, Martin",CLE,64,OL,,78,305,4/22/1990,23,0,Temple,"New York, NY",new york,White
"Wallace, Mike",MIA,11,WR,12000000,72,195,8/1/1986,27,5,Mississippi,"New Orleans, LA",louisiana,Black
"Walls, Darrin",NYJ,30,CB,555000,72,190,6/20/1988,25,3,Notre Dame,"Pittsburgh, PA",pennsylvania,Black
"Walsh, Blair",MIN,3,K,554483,70,192,1/8/1990,23,2,Georgia,"Boca Raton, FL",florida,White
"Walter, Kevin",TEN,87,WR,1005000,75,218,8/4/1981,32,11,Eastern Michigan,"Lake Forest, IL",illinois,White
